,DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,SECTOR,GFS_GRP,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
332,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13K_IO_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Capital grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
334,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1132_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Recurrent taxes on net wealth, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
335,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13_IO_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0085810422238668,0.007836996129644,0.0095794706114544,0.0100665738451258,0.0108750706185958,0.0150443467032656,0.0131999201906591,0.0130020630124809,0.0614868445208777,0.1091853745832641,0.0652425186529524,0.1422209787054132,0.0800609982983765,0.0938611881231503,
338,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1156_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
339,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1155_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Exchange taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
340,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
341,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1411_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Transactions",Percent of GDP,Annual,Units,0.2326106894130179,0.2144165214035476,0.213685534897154,0.1429230295918787,0.1432558548453197,0.1572884367552952,0.1485080173307462,0.1976405907234526,0.2454083773291809,0.2237165740193661,0.3200185894530377,0.3669720939503037,0.7295311797004773,0.9175721015246124,
343,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0203943430257765,0.0218627272550373,0.0179907300978176,0.0195041269343892,0.0192141296571371,0.0195616136370732,0.0198029193713222,2.611322150211468,3.950809723132732,,,,1.631409239081027,,
345,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Revenue, Transactions",Percent of GDP,Annual,Units,22.24750500870246,21.55553077869614,21.40900118782456,21.81948652543936,21.18677638468348,20.80795112371643,21.31038515943551,21.05258365407877,20.87263997097807,19.84319100600667,20.68482623531169,21.27185496315746,19.02486308986689,21.54411316992383,
346,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G115_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,1.77894470736017,1.709264645451809,1.877451852924524,1.667402559482691,1.507985267838524,1.527301666367748,1.451694325567011,0.7913498154480622,0.5952484884656716,,,,0.499630718766292,,
348,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G113_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on property, Transactions",Percent of GDP,Annual,Units,0.018625983907415,0.0183142532162208,0.0187539608882,0.0191340228466029,0.0204911308568994,0.0185366957284438,0.0240646595425593,0.0232561247614348,0.0245059730768671,0.0255575016314637,0.0257136660325356,0.0465887745424609,0.0698382356013294,0.0544089963160124,
349,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1155_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Exchange taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.018625983907415,0.0183142532162208,0.0187539608882,0.0191340228466029,0.0204356144537092,0.0184726854988223,0.0240356026254754,0.0232446006248209,0.0244927441734311,0.0255574384776863,0.025712299047867,0.0310810790240985,0.0192251487312528,0.0159639650252659,
353,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
354,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,2.619697241589789e-05,4.578581624091581e-05,3.016891575933653e-05,3.560771690440752e-05,2.374085255326453e-05,0.0001524847388190565,0.0,0.0,4.761987907725373e-05,,,,3.684648965756513e-05,,
355,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G11_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes, Transactions",Percent of GDP,Annual,Units,10.38804265391049,10.17738569857137,10.83677510380621,11.00162727266253,9.984653624169471,10.56971202894015,11.14773770487543,11.38744555308238,12.0174267593032,,,,6.719655023349097,,
356,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G14_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Other revenue, Transactions",Percent of GDP,Annual,Units,2.761828915432243,1.301461826648032,1.732661169890215,1.583368347588289,1.555153609732466,1.833599939586999,1.692207538233343,1.32277045577424,1.156157753018968,,,,2.361438719983376,,
357,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G26FGR_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Grants receivable from foreign governments, Transactions",Percent of GDP,Annual,Units,0.0349991551476395,0.0339043969263981,0.0290325532657348,0.0129612089532043,0.0128328932720348,0.013658275891364,0.0084396300076599,0.0215388612314541,0.0141113574998928,,,,0.0006020857413732646,,
360,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13_IO_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0042438399014458,,
361,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13C_S13U_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Current grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.7208984750619589,0.2299057281450366,0.2829004016688806,0.5232687278048461,0.594845483657718,0.3341988598805281,0.4830752524362934,0.3822274196627604,0.2521452932151705,0.1982199007864131,0.191197470493197,0.1898695975716979,0.162268537854977,0.1603628636779456,
362,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13C_IO_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Current grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0042438399014458,,
364,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,3.480109957332007,3.545899527914467,3.60850942610597,3.560162289961741,3.66637169126325,3.714335122985246,3.721422748847302,3.665270937728502,3.711659029495899,3.746363930709899,3.22839949654674,3.210804470149173,2.50434534011535,2.809154326920413,
365,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
366,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G111_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,5.489932814519349,5.424587463264388,5.472999471855227,5.088686287753986,5.391337702705454,5.200431832245972,5.456900866884534,5.389102402606109,5.947413611956236,5.775224264734985,5.583131245463119,6.307040360100105,5.42305389761255,6.151328751726928,
367,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.0349991551476395,0.0339043969263981,0.0290325532657348,0.0129612089532043,0.0128328932720348,0.013658275891364,0.0084396300076599,0.0215388612314541,0.0141113574998928,,,,0.0048459256428191,,
368,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1112_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by corporations a",Percent of GDP,Annual,Units,3.912360648479855,3.69512140681499,3.753284640703298,3.734537348934261,3.440215881347069,3.290969200261112,3.150561310111248,3.298669868531613,3.285771656330507,,,,1.646224570634498,,
369,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11414_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on financial and capital transactions, Transactions",Percent of GDP,Annual,Units,0.6817649612275007,0.7283806727655401,0.6412156287798353,0.5469940662329773,0.5148380872684031,0.5785111634514368,0.5366590814229342,0.5266603732931197,0.5227951560788111,0.5536653271303486,0.2884297767438933,0.5437220228791335,0.5853255746784916,0.5685526800609647,
370,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,6.121785171881703,6.102096596514198,6.123783824811413,5.88613267128784,5.482538446356183,5.474641652269318,5.132478749194292,5.348926039121224,5.542292944226565,5.192397211771181,4.528969024758998,4.974413585317009,4.463299901116564,4.327241173260003,
371,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11452_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,Other taxes on use of goods and on permission to use goods or perform ,Percent of GDP,Annual,Units,0.1459858889827623,0.1557086827438738,0.1317715085908747,0.1134073957066325,0.1139411642993117,0.1109381092612196,0.1281678376626391,0.1154733652455653,0.154781470701832,0.1093477849799929,0.0775450437598732,0.078988134839309,0.0751630981161497,0.0798331652046331,
372,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G116_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Other taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
373,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1411_S13U_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Other general governme",Percent of GDP,Annual,Units,1.808553377331081,1.259842982665615,1.346473746374365,1.123504163356875,0.9630062716360784,1.537233573527926,1.160430423557769,0.667001580940536,0.7254167233747921,0.5325725241195453,0.4100998970908998,0.3333327391503729,0.7667011313596399,0.8422942759492109,
374,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1146_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Other taxes on goods and services, Transactions",Percent of GDP,Annual,Units,1.036129554507386,1.191072223691184,1.312840594488541,1.670188863330461,1.414015123564721,1.596624133106107,1.736094913677333,0.5265054967688781,0.0660011524010736,,,,0.0108691578554823,,
375,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1111_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, payable by individuals, T",Percent of GDP,Annual,Units,1.822025628498114,1.883227854259168,1.909380622103156,2.144670593010917,2.072307257963612,2.035475211427352,2.212268064479033,2.524786366796099,2.740788595779715,,,,1.522125333724186,,
376,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1411_NRES_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",Percent of GDP,Annual,Units,0.0082528538778292,1.663575695008509e-05,7.085724256197526e-05,0.0002982726224934865,6.636346534661365e-07,7.192568545009904e-07,3.23137954041957e-07,1.981761446037866e-06,4.030610192209209e-07,0.0,0.0,0.0,0.0,0.0,
377,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G111_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,5.734857822481456,5.578669761787845,5.662665262806453,5.879207941945178,5.512658365923535,5.326509762290815,5.461343700845977,5.835158958083188,6.026560252110222,,,,3.168163631067565,,
378,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13KFG_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Grants receivable from foreign governments: capital grants, Transactio",Percent of GDP,Annual,Units,0.0349991551476395,0.0339043969263981,0.0290325532657348,0.0129612089532043,0.0128328932720348,0.013658275891364,0.0084396300076599,0.0215388612314541,0.0141113574998928,,,,0.0,,
379,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Revenue, Transactions",Percent of GDP,Annual,Units,13.21859932647584,11.52989871032802,12.62890926296333,12.6219564303976,11.56345288242824,12.42887131522444,12.85945579654449,12.74830252006432,13.20264322075465,,,,9.09495930373864,,
380,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1141_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"General taxes on goods and services, Transactions",Percent of GDP,Annual,Units,4.96899993006518,5.340519590436178,5.214860627471883,4.907399601464402,5.13033445964203,5.280245286038466,5.597402702978099,5.739314004830453,5.934733311720608,6.456752465456404,6.859195800083135,6.91795997796894,6.370130344583128,6.999711388398627,
381,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G11452_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,Other taxes on use of goods and on permission to use goods or perform ,Percent of GDP,Annual,Units,0.0002015412666828303,0.0001663505977584157,0.0165924046432302,0.0,0.0,0.0,0.0092412542484423,0.00666897828879,0.2633589947458085,0.2881889261202522,0.3510343310715658,0.3985217498086836,0.2386427414216615,0.3999516416983514,
382,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11413_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Turnover and other general taxes on goods and services, Transactions",Percent of GDP,Annual,Units,4.480532091507206,4.432748051975353,4.583169618778921,4.529097159289327,4.116262914068067,4.09475598660858,3.928261385151867,4.107945211524021,4.24873446674246,3.929042184097832,3.506014758418744,3.649372780698529,3.293190633454786,3.223758119640346,
383,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13_IO_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0005139241086949641,0.0003131678125904,0.0002010537893892946,5.334956286261265e-05,0.0004743632272143414,0.00032215317605512,0.0002073695591249268,0.0004461331892486484,0.0002861339413355613,3.970156192927152e-05,0.0001495837412940528,4.78870372881386e-05,4.990075901249207e-05,7.038737754363625e-05,
384,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G26FGR_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable from foreign governments, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
385,IMF.STA:GFS_SOO(12.0.0),CHN.S1311B.G1.G1222_T.POGDP_PT.A,OBS_VALUE,"China, People's Republic of",Budgetary central government,Revenue,"Other social contributions: employer contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
386,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13C_S13U_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Current grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0207587504683315,0.0838407012702415,0.1146784781094056,0.1541397814347224,0.0954693067315036,0.3097871439323743,0.136755846016036,0.0466436507613839,0.0629202399257065,0.0566900468291153,0.0484552346538507,0.0749253708939905,0.0387501988625074,0.0841170025530079,
387,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1223_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Other social contributions: imputed contributions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
388,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1155_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Exchange taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
389,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1156_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Other taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
390,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G113_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Taxes on property, Transactions",Percent of GDP,Annual,Units,0.0090248569972768,0.0090426987075808,0.0125402126506308,0.0084568327647967,0.0087340671609469,0.0079945570209419,6.497020791116234e-06,0.0,4.761987907725373e-05,,,,0.0870397945798925,,
391,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0006020857413732646,,
392,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G11414_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Taxes on financial and capital transactions, Transactions",Percent of GDP,Annual,Units,0.007964631286338,0.0071601534843492,0.0067779392205114,0.5229489115288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
393,IMF.STA:GFS_SOO(12.0.0),TUR.S1311B.G1.G13_T.POGDP_PT.A,OBS_VALUE,"Türkiye, Republic of",Budgetary central government,Revenue,"Grants receivable, Transactions",Percent of GDP,Annual,Units,0.7337015040193609,0.2399620248705312,0.3791251754368576,0.6283327847117043,0.6313208500180233,0.396123793350795,0.574852151660576,1.070254556214887,0.4644037218707278,0.4734011338771748,0.3735475370988172,0.4570675502617731,0.3219259667541675,0.3588680306374306,
394,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13K_S13U_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Capital grants receivable, Other general government, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505910564843507,0.0886017610690269,0.1309170403894437,0.0715953354931401,0.1728434026120454,
395,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,7.261178039002692e-06,6.497020791116234e-06,0.0,0.0,,,,0.0011199774394101,,
396,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1132_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Recurrent taxes on net wealth, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
397,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1411_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Transactions",Percent of GDP,Annual,Units,3.38675463013078,2.997358434684815,3.23700876660116,2.783197105201309,2.635298981453232,4.540506455167987,4.525684932969057,2.894963656660738,3.107924920634308,2.609639345447333,1.911656643003644,2.316861666412314,2.958106713413556,2.829985535164311,
398,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13FG_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable from foreign governments: current grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
399,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G11_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes, Transactions",Percent of GDP,Annual,Units,14.24957595656862,14.85129878319068,14.33241109020699,14.12530574302646,13.4900745188201,13.62962936540766,13.71043316851254,13.60522851520597,13.94010799351057,13.7376948362641,12.71938785719817,14.13667513186221,14.72584891076985,14.15469370690446,
400,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G113IM_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0123440851577532,0.0125851700281191,0.0128575424552833,0.0143347128061851,0.0155879952223179,0.0184291363058761,0.0179670968686112,0.0193334171761841,0.0202569131949228,0.0220558900072281,0.0231410718454604,0.0240445803590311,0.0257350254430797,0.0280092309685088,
401,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G115_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on international trade and transactions, Transactions",Percent of GDP,Annual,Units,0.5425584719336608,0.6090196503353683,0.6465314190686556,0.6935678231222073,0.6363270587270738,0.6499456890858532,0.5016106877519708,0.4912347128515633,0.5811432985413914,0.581026280629346,0.6008451978903745,0.6883616126041955,0.5856763193725671,0.5389918100272915,
402,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G1131_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Recurrent taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
403,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1133_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Tax, property, estate, inheritance, and gift taxes, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
404,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G13KFG_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Grants receivable from foreign governments: capital grants, Transactio",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
405,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G1411_S1W_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Interest (before FISIM allocation), receivable, Financial corporations",Percent of GDP,Annual,Units,1.569948398921862,1.737498816262257,1.890464162984234,1.659394669221932,1.672292046182509,3.003272162383203,3.365254186273327,2.227960093958754,2.382507794198503,2.077066821327785,1.501556745912747,1.983528927261943,2.191405582053917,1.987691259215104,
406,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G11413_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Turnover and other general taxes on goods and services, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1131_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Recurrent taxes on immovable property, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.456484592564282e-06,,
408,IMF.STA:GFS_SOO(12.0.0),IND.S1311B.G1.G1113_T.POGDP_PT.A,OBS_VALUE,India,Budgetary central government,Revenue,"Other taxes on income, profits, and capital gains, Transactions",Percent of GDP,Annual,Units,0.0004715455034861621,0.0003205007136864107,0.0,0.0,0.0001352266128540675,6.535060235102423e-05,0.0985143262556954,0.0117027227554762,0.0,,,,-0.0001862732911188086,,
409,IMF.STA:GFS_SOO(12.0.0),RUS.S1311B.G1.G13K_IO_T.POGDP_PT.A,OBS_VALUE,Russian Federation,Budgetary central government,Revenue,"Capital grants receivable, International Organizations, Transactions",Percent of GDP,Annual,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
410,IMF.STA:GFS_SOO(12.0.0),BRA.S1311B.G1.G112_T.POGDP_PT.A,OBS_VALUE,Brazil,Budgetary central government,Revenue,"Taxes on payroll and workforce, Transactions",Percent of GDP,Annual,Units,0.3224787870587802,0.3391981441160758,0.3465924915655194,0.3512133161715044,0.3585306399579647,0.3600384814165346,0.3539480261283229,0.3451877133757469,0.3484406854118157,0.3280302528691128,0.3057848527242638,0.2909601989900958,0.2955245549825213,0.3090469564639716,
